FES_Multiplier,Error
0,27040.714371308957
0.001,27040.714371308957
0.01,8314.925439937637
0.1,534.6653065300073
0.2,196.49800592720499
0.3,147.5548944385975
0.4,116.67236286764319
0.5,89.36402408411504
0.6,56.127275458062
0.7,41.707668688560716
0.8,31.06513173620897
0.9,24.911984409352556
1,21.156530319964816
