FES_Multiplier,Error
0,575951770.2383035
0.001,400044937.6704296
0.01,3335394.5653568436
0.1,1569033.8893512948
0.2,402692.48649993056
0.3,1210830.2416736276
0.4,2449685.1790724765
0.5,3466202.335321597
0.6,3387736.304532394
0.7,8429707.093046786
0.8,8481707.442141445
0.9,8997644.055688951
1,129527.21077322331
