Fi_10D,Best,Worst,Median,Mean,Std_Dev,Success_Rate
1,129527.21077322331,10596692.722527426,4973387.502182086,5068374.026194601,2964155.0321579995,0
2,62.975449632352536,4614.936033890349,926.9260942813726,1400.9933640853094,1342.311556563063,0
4,0.009307858285069415,19.995102653369543,0.24042010305862505,1.1748607441070908,3.9373551842045504,0
6,1.458631911672228,5.472184704723759,3.6678632402865787,3.6089397625593573,0.920167026434985,0
7,6.472977247540257e-07,0.06317811235817317,0.01803541785420748,0.023277727784120544,0.018841044884716888,0
9,3.641479525638829,17.326511088400707,11.415026084013107,11.41834037398739,3.788333948573995,0
14,0.14751629694114854,0.3390867873424668,0.2570018500023252,0.2472730935585878,0.045322482115314026,0
