FES_Multiplier,Error
0,165.38853660675045
0.001,139.47762485717408
0.01,85.55868721535171
0.1,16.396913492082376
0.2,10.493043317498405
0.3,12.021007557682992
0.4,13.12137826164269
0.5,15.22221872234536
0.6,10.884292464552459
0.7,7.055547711183863
0.8,7.0332329419470625
0.9,10.243749591317055
1,3.641479525638829
