FES_Multiplier,Error
0,324546595.59093237
0.001,324546595.59093237
0.01,103379559.2635994
0.1,13535443.115904097
0.2,9092175.739235304
0.3,7872254.921731512
0.4,3462484.832797805
0.5,2381841.7482893057
0.6,1844079.4795449756
0.7,1224850.842372399
0.8,654313.7783602854
0.9,389576.2419812924
1,337340.75257656805
