FES_Multiplier,Error
0,603.1269273738494
0.001,603.1269273738494
0.01,514.8417250534742
0.1,295.42431998962843
0.2,245.49464076743288
0.3,245.49464076743288
0.4,241.90137588564176
0.5,221.3001052308432
0.6,213.55602042362807
0.7,213.55602042362807
0.8,212.52560919190046
0.9,212.52560919190046
1,212.52560919190046
