FES_Multiplier,Error
0,13436439231.63536
0.001,13436439231.63536
0.01,2459389676.6570024
0.1,20844699.418204047
0.2,156834.9189937049
0.3,1079.7394576183287
0.4,9.99392903847911
0.5,0.18189075627805096
0.6,0.001411142484357697
0.7,1.3066599677813429e-05
0.8,1.969029312931525e-07
0.9,9.989463478632388e-09
