FES_Multiplier,Error
0,13360.504364962184
0.001,13360.504364962184
0.01,7438.79146051838
0.1,730.5690450703187
0.2,1780.3174803047732
0.3,1057.3547180885907
0.4,1493.0225392519897
0.5,4832.391522985086
0.6,2257.235956060582
0.7,4083.453312097532
0.8,3302.223060818149
0.9,2500.969818917867
1,72.15315705856119
