FES_Multiplier,Error
0,26863.43681269412
0.001,15814.497255855133
0.01,8350.003550445945
0.1,3552.853382091356
0.2,2276.5651549301197
0.3,12739.103141420652
0.4,5394.3151848109865
0.5,5496.582981246108
0.6,7546.092756507729
0.7,5490.493218447022
0.8,3675.350934173935
0.9,10797.574724528502
1,952.8458346680113
