FES_Multiplier,Error
0,430247398.46125567
0.001,430247398.46125567
0.01,150595342.65395212
0.1,55651.95888856956
0.2,594.7506669615607
0.3,9.794636757494743
0.4,0.1681061677977027
0.5,0.001408149518169921
0.6,1.4193512640758854e-05
0.7,1.987211248888343e-07
0.8,9.993357252824353e-09
