FES_Multiplier,Error
0,274.70469138991166
0.001,274.70469138991166
0.01,73.63774276455183
0.1,1.8864188548257061
0.2,0.7516969420303212
0.3,0.6437316571563088
0.4,0.5271818222264528
0.5,0.4392225082551704
0.6,0.3995814384446703
0.7,0.3995814384446703
0.8,0.33564086219030287
0.9,0.1144247268663321
1,0.03473789173392561
