FES_Multiplier,Error
0,375483050.29710877
0.001,375483050.29710877
0.01,38257792.97347391
0.1,4136738.2794773453
0.2,3738077.2205833285
0.3,3595162.66785532
0.4,3563008.1962164477
0.5,3427826.323574553
0.6,3364303.97385486
0.7,3311956.497880078
0.8,2956788.9146658294
0.9,4027.3639485077783
1,3639.1430927328825
