Fi_10D,Best,Worst,Median,Mean,Std_Dev,Success_Rate
1,3639.1430927328825,12523968.29578795,229280.02270266513,1160369.653522428,2629981.8401773893,0
2,0.6708287846221594,5701.2518935949065,757.8002208166837,1396.0880377923427,1528.8787692634053,0
4,0.0022178142948519053,34.81583468058193,34.78044877770225,19.91380909734711,17.1427296444694,0
6,8.460688150080387e-09,1.6942986067296033,0.036669090474219956,0.3114961631480992,0.4408704603527687,0.04
7,3.040725005121203e-08,0.08867139311087158,0.022194740767190524,0.026552329254195685,0.02070863832160958,0
9,1.9899181141865938,17.90922771750752,7.959711415307083,8.596884606626736,4.210557481223577,0
14,0.07414768894636836,0.4091959653028425,0.2674481021169868,0.2676212754728112,0.07730846759744515,0
