FES_Multiplier,Error
0,246469118.4150498
0.001,411264601.8459732
0.01,9418052.912610233
0.1,35666.42815240233
0.2,16435.07445379499
0.3,11391.413869498996
0.4,5884.660340405019
0.5,208.7107873466063
0.6,203.20063809757832
0.7,146.81886144979842
0.8,142.81670283469157
0.9,130.70853099259193
1,3529350.7320997473
