FES_Multiplier,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,Run 11,Run 12,Run 13,Run 14,Run 15,Run 16,Run 17,Run 18,Run 19,Run 20,Run 21,Run 22,Run 23,Run 24,Run 25,Average
0,16970.2117734844,17975.362709486508,21679.577453578844,18718.425033724572,16856.273828568577,17297.963773452386,19065.462209580503,21223.72507976048,11874.02831908858,19041.738492761237,20126.623228995446,16675.78281519772,18437.844331470755,19557.50767340464,20653.965069700367,19153.85112252574,18235.7597699238,16682.895642027965,20026.40514295578,21880.29331582813,18111.23595432214,20620.161812465944,19747.801776658,21382.118630770798,17757.627933565705,18790.10571573196
0.001,18465.54921846827,18000.522586836505,20840.42529714811,18425.3122613984,15729.408107720323,17258.73968044622,19545.661514826592,20867.263850617903,12402.787407379601,19133.88447549622,19000.418084383116,16018.346259839074,18348.34392190769,17201.183577976943,19218.059996454384,18963.83629777888,18185.75659090334,17035.634389896943,21001.492459218007,20442.924044080588,18653.642532745213,19326.044634230813,17948.31657144312,19874.02469446502,19757.054727462026,18465.78532732493
0.01,10077.588154205934,11498.181895797763,13363.502690227055,10351.679473602238,11701.89491686748,11513.316310027885,12905.432716992727,14371.672838901977,8464.98596976692,11774.13540381329,11090.064079659522,12079.482695150997,10938.093050191368,10919.572839340935,11867.58669069371,10457.478208596121,7664.898402451202,10101.999299714782,14501.23026386952,11822.07210752942,9451.550485671347,12885.96787950975,9521.562296972657,11906.164668513755,12319.676026381707,11341.991574578002
0.1,5852.731649242527,8523.265914864573,3826.42549293135,7039.44639564713,4194.290249712201,9256.001080997441,8090.330277997986,4105.3571965991,4160.743333193261,6005.794534402801,5304.034399802065,7202.653331913545,5611.168153256382,5729.894669170686,2710.2525955066812,7480.702909623698,5682.888658396354,6065.129590228669,8613.693896693383,3457.8608336687903,3746.1793594838746,4681.907100014456,5238.514196629076,4258.031065314422,6462.01514840265,5731.972481347724
0.2,4914.981944312467,6655.539944095051,7464.635395608075,7012.361094338663,3945.4919455631425,8035.369440502996,5261.804528222576,4497.6913525374,3712.851226815703,5384.688088229377,4143.241625110666,3606.9548633020713,3468.224379691641,5685.645408369404,4134.608532172013,7148.3049654278,6498.711402594718,3616.9918106265104,7150.939378367188,3124.877084738626,3568.9782719368377,1581.434250571905,5512.121814760587,3697.4995167254274,7306.895378387289,5085.233745720326
0.3,4006.506990503174,5223.603551431042,7385.19768703049,7419.976066346562,4087.6098732118407,7964.955134752905,5245.201944533535,3988.952878434884,4982.845395295508,4885.198309101455,4883.1998941971,2976.973570923865,3256.0606095446456,6085.63062562055,3551.1825260275727,6817.562408289301,6381.450105680075,3487.206419454109,7850.621737270289,4353.980796391068,3446.483507831159,3925.202515994435,3948.4561796060843,4772.742022162507,5478.436897958356,5056.2095059037
0.4,6008.196414526814,7897.580633503181,5078.792835203363,6243.8716016637045,2966.634932940702,4220.259132834384,5365.801635677337,3473.8049797774765,6133.672235040351,4286.367423802836,6465.27607116881,2580.4939881560676,5136.306679209156,6810.473182110922,2863.347959392948,7085.510557047241,4791.16652260814,4065.2873689589615,5906.318423531284,3212.1822730103922,2748.9138005714776,4587.89344973359,3902.2034215239,2333.2738885100516,6016.618678644576,4807.209923565907
0.5,5133.137042807022,4722.81035167498,3476.989914120768,5729.442766702989,2895.623625630644,4874.467375323558,5846.175234458318,2602.238921900949,4539.923045483072,6591.440840729389,3629.1715992695936,3665.63859112687,3218.0126236008255,5117.618661244091,2354.880815146962,6873.421902642287,5431.769238523488,3114.2585714994675,5690.660075299631,4887.991821105163,2610.43356149007,2204.951182630077,1712.7256784389992,5531.97579489903,9550.001309128937,4480.230421795087
0.6,5666.489686845081,3765.092887449231,3325.872128228786,5520.631452697258,3254.021337134862,3990.4384213604353,7072.687488024341,3417.644821343685,3761.0143876935344,4621.968910998272,4375.050043933905,1715.9067567531965,4289.4967122423695,5113.407688263487,3222.6111254695206,5951.946823422051,4955.152744177391,1837.2164805973189,4821.741547828089,3384.995869265378,2627.9399372704465,1177.6781814417045,2637.3351456046257,3937.776162038278,7173.371546278468,4064.699531454469
0.7,5662.5419315646395,3753.871295896679,5639.156057332115,6393.948795773831,3106.7325201031745,2264.248029521077,6890.17799489844,2022.0973370307238,2854.768431935401,5380.237335237103,3126.9633185436796,1342.6686017926659,4629.799095353246,5255.981051662457,4492.866766011761,5565.16888788096,3975.1717501407147,1947.768045169687,4160.7601104013265,4845.623992469904,3860.6448776612488,2845.3916130127436,2901.1387916240965,5115.338052918576,8617.62344052094,4266.027524978288
