Fi_10D,Best,Worst,Median,Mean,Std_Dev,Success_Rate
2,4.641325858756318e-06,1770.23020207058,13.410928886680722,203.98740009892737,421.0780609682573,0
3,8.461427114525577e-09,78.88294967931171,43.16857175230484,32.663073714816534,28.378931109377437,0.2
