FES_Multiplier,Error
0,40.84059159111621
0.001,32.112513727155374
0.01,4.2150346679170525
0.1,0.4813677005570298
0.2,0.4813677005570298
0.3,0.4813677005570298
0.4,0.4813677005570298
0.5,0.4813677005570298
0.6,0.4813677005570298
0.7,0.4813677005570298
0.8,0.4813677005570298
0.9,0.4813677005570298
1,0.4813677005570298
