FES_Multiplier,Error
0,240730698.10551783
0.001,240730698.10551783
0.01,40752954.933459155
0.1,3018756.279599433
0.2,536481.4855326635
0.3,177555.20222746776
0.4,62216.592827056644
0.5,23050.183864118866
0.6,9489.481097098413
0.7,7049.095591329524
0.8,5966.843132476443
0.9,5262.566870398663
1,4527.480447233621
