FES_Multiplier,Error
0,15296.69511929574
0.001,15296.69511929574
0.01,13361.514048953264
0.1,4512.653951873723
0.2,3334.1646452915084
0.3,3158.5684138940996
0.4,3132.845178233787
0.5,3128.17790964678
0.6,3126.250311338168
0.7,3125.936907937583
0.8,3125.9074663034517
0.9,3125.9010906620606
1,3125.8997566565813
