FES_Multiplier,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,Run 11,Run 12,Run 13,Run 14,Run 15,Run 16,Run 17,Run 18,Run 19,Run 20,Run 21,Run 22,Run 23,Run 24,Run 25,Average
0,134.37311687603938,126.49620815107028,148.80350869850872,90.81310755480752,116.05060763113556,144.44021256841233,148.74465774808186,106.486455420673,138.14063782087624,114.93276972856916,108.88691471129187,136.34943167169013,160.48539632185452,102.0820824806342,140.37221892004027,108.25879446369083,142.22796090763563,109.817791586461,145.47409487700997,123.8439449498785,137.97867383248627,130.85053977737653,140.67626907683325,109.5504375993379,105.10549282814372,126.84965304810154
0.001,134.37311687603938,126.49620815107028,148.80350869850872,90.81310755480752,116.05060763113556,144.44021256841233,148.74465774808186,106.486455420673,138.14063782087624,114.93276972856916,108.88691471129187,136.34943167169013,160.48539632185452,102.0820824806342,140.37221892004027,108.25879446369083,142.22796090763563,109.817791586461,145.47409487700997,123.8439449498785,137.97867383248627,130.85053977737653,140.67626907683325,109.5504375993379,105.10549282814372,126.84965304810154
0.01,96.09390125063635,74.88613926172911,94.22848506747027,86.58620415149858,93.30134962850002,106.23883412199712,97.42237952834262,95.93719705053957,87.53087961103006,82.21941486195965,79.5751562974184,71.0870640265316,83.56258875000242,76.3909366327855,95.09874359049661,86.8841935229051,101.17121776636816,77.50103936564392,99.81016315444253,99.35047801496603,76.53778805403863,87.91302128471625,103.8434335583737,86.3479020764753,88.24207375505773,89.11042337535702
0.1,51.68322916439968,51.2609562405288,44.09895248697899,51.25066323873375,45.09523237843098,50.9490041683008,58.82814403852262,48.62499668675957,49.275159697278696,37.638671621339654,48.651392550634796,46.96657876697759,40.79385455366139,47.00448644295136,42.169271206246094,58.04963167835501,51.25802937871072,48.02315318312276,43.66478353528339,48.09817153981726,53.27276197621927,44.692580308671836,43.24357143607028,48.54311829400842,49.32816626392412,48.098582433437116
0.2,35.007874618162305,45.64795064194391,44.09895248697899,39.623808452090884,41.23349797719948,37.346342082448245,50.039980706478445,39.90091198654818,47.89911538208571,37.638671621339654,38.728340804461254,40.5637917500718,30.69032422938858,31.654902864944233,35.27000686308588,48.895433718228674,32.19314764085948,45.788635837301854,33.3361150849837,43.426486205848164,48.517869758136726,44.14653511216227,37.75270001621129,43.87831155285585,43.69160187827413,40.67885237088359
0.3,35.007874618162305,45.64795064194391,44.09895248697899,39.623808452090884,41.23349797719948,37.346342082448245,34.87531715374564,39.90091198654818,35.99443720993918,37.53755669479415,36.48958721177826,32.41217072868744,30.69032422938858,31.654902864944233,35.27000686308588,42.04368809689868,29.521844370528584,28.51277703107212,33.3361150849837,37.327106427324566,30.012924139769666,40.85899671966604,37.75270001621129,41.88031811444807,35.19919433104019,36.56917222134713
0.4,23.772586930599914,37.45805600853578,42.53237370809097,39.623808452090884,41.23349797719948,24.532288729445213,34.87531715374564,39.90091198654818,35.99443720993918,37.53755669479415,36.48958721177826,32.41217072868744,30.69032422938858,31.654902864944233,25.876974983221544,35.851052895355,29.521844370528584,28.51277703107212,33.3361150849837,35.209254698092764,30.012924139769666,38.769093545947726,37.75270001621129,31.353796985216036,35.19919433104019,34.00414191868906
0.5,23.772586930599914,23.640010048144745,42.53237370809097,28.016811980804277,41.23349797719948,24.532288729445213,33.55672357097683,38.999086968520714,35.99443720993918,37.53755669479415,36.285279562950905,32.41217072868744,30.69032422938858,31.654902864944233,25.671268932806015,26.238015632666247,29.521844370528584,28.51277703107212,33.3361150849837,34.46167129488276,30.012924139769666,32.5075289841559,37.75270001621129,31.353796985216036,35.19919433104019,32.21703552031276
0.6,23.772586930599914,23.640010048144745,30.402642030517768,27.549102274848906,38.05901005708074,24.532288729445213,33.55672357097683,38.26618725149683,35.99443720993918,37.53755669479415,26.859111563660917,32.41217072868744,30.69032422938858,31.654902864944233,25.671268932806015,26.238015632666247,29.521844370528584,28.51277703107212,33.3361150849837,34.46167129488276,30.012924139769666,32.5075289841559,37.75270001621129,31.353796985216036,35.19919433104019,31.179795639514317
0.7,23.772586930599914,23.640010048144745,30.402642030517768,27.549102274848906,38.05901005708074,24.532288729445213,32.396812756989675,35.397466917242696,35.99443720993918,37.53755669479415,26.859111563660917,32.21684064764452,30.69032422938858,31.03566478038033,25.671268932806015,26.238015632666247,24.615145362856197,28.51277703107212,33.3361150849837,34.02010026724565,30.012924139769666,22.31711611531705,24.918555696048543,26.296540291118617,29.117201156237343,29.40558458323194
0.8,23.772586930599914,23.640010048144745,30.402642030517768,27.549102274848906,36.28881618267587,24.532288729445213,29.69334804404741,35.397466917242696,25.99747102160734,29.288038428270397,26.859111563660917,25.47936781878093,30.69032422938858,28.042898996850795,23.158016342683823,26.238015632666247,24.615145362856197,28.51277703107212,33.3361150849837,28.018767234815073,30.012924139769666,22.31711611531705,24.918555696048543,26.296540291118617,29.117201156237343,27.766985892145996
0.9,22.916347310340484,23.640010048144745,26.749822774170184,20.667566195026325,36.28881618267587,24.532288729445213,29.69334804404741,28.681312364570545,25.99747102160734,28.1544380734382,26.859111563660917,25.47936781878093,30.69032422938858,28.042898996850795,23.158016342683823,26.238015632666247,24.482267553663405,25.996402765808284,33.3361150849837,22.78615602561706,30.012924139769666,22.31711611531705,24.918555696048543,26.296540291118617,29.117201156237343,26.682097366242452
1,22.645373118850102,23.640010048144745,26.749822774170184,20.667566195026325,36.28881618267587,24.532288729445213,29.69334804404741,28.681312364570545,25.99747102160734,28.1544380734382,26.859111563660917,25.47936781878093,29.899329397584097,28.042898996850795,23.158016342683823,26.238015632666247,24.482267553663405,25.996402765808284,33.3361150849837,22.78615602561706,30.012924139769666,22.31711611531705,24.918555696048543,26.296540291118617,29.117201156237343,26.639618605310655
