Fi_10D,Best,Worst,Median,Mean,Std_Dev,Success_Rate
1,2.547551503084833e-09,9.7754053740573e-09,7.943697255541338e-09,7.53861854718707e-09,1.8473922606523472e-09,1
2,3.4140157367801294e-09,9.958910140994703e-09,8.090410119621083e-09,7.61979208618868e-09,1.7223672717805426e-09,1
4,34.78027487472065,34.78027487472065,34.78027487472065,34.78027487472065,0.0,0
6,4.105004336452112e-09,2.7131579893149365,8.957158570410684e-09,0.5828537920296322,0.811157078820211,0.6
7,2.487922756699845e-09,9.970449355023447e-09,7.044377525744494e-09,7.14897396392189e-09,2.0298627958205574e-09,1
9,0.9949590570932969,8.924625405795837,2.9848771712798907,2.9040802023906735,1.7644067268557588,0
14,0.3002414953339212,0.49879633779437427,0.42704088277309893,0.41796679383845914,0.06160997350523285,0
