FES_Multiplier,Error
0,3159.9087025897607
0.001,2127.473943161682
0.01,215.21301399114304
0.1,50.560678429274105
0.2,47.69654253098122
0.3,70.64962949728653
0.4,62.36420280793743
0.5,48.01738222512648
0.6,50.41932303928519
0.7,61.14214792217314
0.8,91.1415701463684
0.9,44.07484618405647
1,94.07351286209553
