FES_Multiplier,Error
0,315652963.8354087
0.001,86886705.07969898
0.01,17880713.40263997
0.1,2988491.4119097656
0.2,8715080.441574965
0.3,2249387.2714014095
0.4,2157967.3228406436
0.5,9067582.034151863
0.6,14627511.304051433
0.7,13460802.39814767
0.8,11819834.67440342
0.9,15614374.595102934
1,2082763.924971168
