Fi_10D,Best,Worst,Median,Mean,Std_Dev,Success_Rate
1,4949113.7238222,4949113.7238222,4949113.7238222,4949113.7238222,0.0,0
2,1637.1309117062424,1637.1309117062424,1637.1309117062424,1637.1309117062424,0.0,0
4,0.08520726386058186,0.08520726386058186,0.08520726386058186,0.08520726386058186,0.0,0
6,2.7534446227759872,2.7534446227759872,2.7534446227759872,2.7534446227759872,0.0,0
7,0.00011108740272902651,0.00011108740272902651,0.00011108740272902651,0.00011108740272902651,0.0,0
9,9.329577454743799,9.329577454743799,9.329577454743799,9.329577454743799,0.0,0
14,0.21325781834843838,0.21325781834843838,0.21325781834843838,0.21325781834843838,0.0,0
