FES_Multiplier,Error
0,1421665390.026194
0.001,635021234.0105394
0.01,14500424.104909822
0.1,256347.87814907837
0.2,504876.0604855495
0.3,2862088.373873371
0.4,3270887.0637042644
0.5,4570707.458043634
0.6,5759396.57427775
0.7,5936858.355171721
0.8,6477246.70530744
0.9,4953956.211058214
1,4949113.7238222
