FES_Multiplier,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,Run 11,Run 12,Run 13,Run 14,Run 15,Run 16,Run 17,Run 18,Run 19,Run 20,Run 21,Run 22,Run 23,Run 24,Run 25,Average
0,13.10725479804853,13.10725479804853,13.10725479804853,13.10725479804853,13.10725479804853,13.10725479804853,13.10725479804853,13.10725479804853,13.10725479804853,13.10725479804853,13.10725479804853,13.10725479804853,13.10725479804853,13.10725479804853,13.10725479804853,13.10725479804853,13.10725479804853,13.10725479804853,13.10725479804853,13.10725479804853,13.10725479804853,13.10725479804853,13.10725479804853,13.10725479804853,13.10725479804853,13.10725479804853
0.001,12.857378796804596,12.857378796804596,12.857378796804596,12.857378796804596,12.857378796804596,12.857378796804596,12.857378796804596,12.857378796804596,12.857378796804596,12.857378796804596,12.857378796804596,12.857378796804596,12.857378796804596,12.857378796804596,12.857378796804596,12.857378796804596,12.857378796804596,12.857378796804596,12.857378796804596,12.857378796804596,12.857378796804596,12.857378796804596,12.857378796804596,12.857378796804596,12.857378796804596,12.857378796804596
0.01,7.265936948667104,7.265936948667104,7.265936948667104,7.265936948667104,7.265936948667104,7.265936948667104,7.265936948667104,7.265936948667104,7.265936948667104,7.265936948667104,7.265936948667104,7.265936948667104,7.265936948667104,7.265936948667104,7.265936948667104,7.265936948667104,7.265936948667104,7.265936948667104,7.265936948667104,7.265936948667104,7.265936948667104,7.265936948667104,7.265936948667104,7.265936948667104,7.265936948667104,7.265936948667104
0.1,4.179641615879291,4.179641615879291,4.179641615879291,4.179641615879291,4.179641615879291,4.179641615879291,4.179641615879291,4.179641615879291,4.179641615879291,4.179641615879291,4.179641615879291,4.179641615879291,4.179641615879291,4.179641615879291,4.179641615879291,4.179641615879291,4.179641615879291,4.179641615879291,4.179641615879291,4.179641615879291,4.179641615879291,4.179641615879291,4.179641615879291,4.179641615879291,4.179641615879291,4.179641615879291
0.2,2.8332996913426314,2.8332996913426314,2.8332996913426314,2.8332996913426314,2.8332996913426314,2.8332996913426314,2.8332996913426314,2.8332996913426314,2.8332996913426314,2.8332996913426314,2.8332996913426314,2.8332996913426314,2.8332996913426314,2.8332996913426314,2.8332996913426314,2.8332996913426314,2.8332996913426314,2.8332996913426314,2.8332996913426314,2.8332996913426314,2.8332996913426314,2.8332996913426314,2.8332996913426314,2.8332996913426314,2.8332996913426314,2.8332996913426314
0.3,2.7327765628615452,2.7327765628615452,2.7327765628615452,2.7327765628615452,2.7327765628615452,2.7327765628615452,2.7327765628615452,2.7327765628615452,2.7327765628615452,2.7327765628615452,2.7327765628615452,2.7327765628615452,2.7327765628615452,2.7327765628615452,2.7327765628615452,2.7327765628615452,2.7327765628615452,2.7327765628615452,2.7327765628615452,2.7327765628615452,2.7327765628615452,2.7327765628615452,2.7327765628615452,2.7327765628615452,2.7327765628615452,2.7327765628615452
0.4,3.2496895391891485,3.2496895391891485,3.2496895391891485,3.2496895391891485,3.2496895391891485,3.2496895391891485,3.2496895391891485,3.2496895391891485,3.2496895391891485,3.2496895391891485,3.2496895391891485,3.2496895391891485,3.2496895391891485,3.2496895391891485,3.2496895391891485,3.2496895391891485,3.2496895391891485,3.2496895391891485,3.2496895391891485,3.2496895391891485,3.2496895391891485,3.2496895391891485,3.2496895391891485,3.2496895391891485,3.2496895391891485,3.2496895391891485
0.5,3.1801559705090767,3.1801559705090767,3.1801559705090767,3.1801559705090767,3.1801559705090767,3.1801559705090767,3.1801559705090767,3.1801559705090767,3.1801559705090767,3.1801559705090767,3.1801559705090767,3.1801559705090767,3.1801559705090767,3.1801559705090767,3.1801559705090767,3.1801559705090767,3.1801559705090767,3.1801559705090767,3.1801559705090767,3.1801559705090767,3.1801559705090767,3.1801559705090767,3.1801559705090767,3.1801559705090767,3.1801559705090767,3.1801559705090767
0.6,2.632292624890738,2.632292624890738,2.632292624890738,2.632292624890738,2.632292624890738,2.632292624890738,2.632292624890738,2.632292624890738,2.632292624890738,2.632292624890738,2.632292624890738,2.632292624890738,2.632292624890738,2.632292624890738,2.632292624890738,2.632292624890738,2.632292624890738,2.632292624890738,2.632292624890738,2.632292624890738,2.632292624890738,2.632292624890738,2.632292624890738,2.632292624890738,2.632292624890738,2.632292624890738
0.7,3.9048271884678343,3.9048271884678343,3.9048271884678343,3.9048271884678343,3.9048271884678343,3.9048271884678343,3.9048271884678343,3.9048271884678343,3.9048271884678343,3.9048271884678343,3.9048271884678343,3.9048271884678343,3.9048271884678343,3.9048271884678343,3.9048271884678343,3.9048271884678343,3.9048271884678343,3.9048271884678343,3.9048271884678343,3.9048271884678343,3.9048271884678343,3.9048271884678343,3.9048271884678343,3.9048271884678343,3.9048271884678343,3.9048271884678343
