FES_Multiplier,Error
0,35.36532999696874
0.001,30.911160559451446
0.01,7.5426939400576885
0.1,0.29796163864648406
0.2,0.25977902633758276
0.3,0.26345364445978703
0.4,0.24912589265636598
0.5,0.30477427505525156
0.6,0.16775751350883183
0.7,0.15353074425456725
0.8,0.20821379185008482
0.9,0.208771287835134
1,0.21325781834843838
