FES_Multiplier,Error
0,18260.469428624216
0.001,18016.18227481038
0.01,3661.202928145362
0.1,1.6514890775083018
0.2,0.027143741975521607
0.3,0.0011819730649449411
0.4,3.703650520492374e-06
0.5,9.841699011303717e-09
