FES_Multiplier,Error
0,22888.959531673114
0.001,20861.206932353965
0.01,1578.8337975257568
0.1,0.3024312942677625
0.2,0.0006148272100858776
0.3,2.2359868125931825e-06
0.4,7.328139872697648e-09
