FES_Multiplier,Error
0,1586.839762929221
0.001,990.5960330728487
0.01,115.35076276712562
0.1,32.599107412827266
0.2,32.599107412827266
0.3,32.599107412827266
0.4,26.905569914418322
0.5,26.905569914418322
0.6,26.905569914418322
0.7,26.905569914418322
0.8,22.156866764468475
0.9,21.990624584746172
1,0.7758724514672508
