FES_Multiplier,Error
0,375686506.1883199
0.001,338196118.00999117
0.01,28132666.807435807
0.1,6698412.732633013
0.2,3126892.30823684
0.3,1253043.6433424272
0.4,1253043.6433424272
0.5,383674.46677561186
0.6,343766.8754881446
0.7,332994.77082028985
0.8,119958.32833552448
0.9,119958.32833552448
1,119958.32833552448
