FES_Multiplier,Error
0,714936138.2348644
0.001,99922820.31200863
0.01,11621014.530694399
0.1,3711659.521267711
0.2,1258298.5502578472
0.3,530854.1162870341
0.4,196185.19677310355
0.5,72838.31960308529
0.6,41584.250147411156
0.7,27851.13802929292
0.8,19382.95129918011
0.9,14598.266815008374
1,11909.374768347938
