FES_Multiplier,Error
0,28.96824374069729
0.001,23.113451844365272
0.01,12.066195548671658
0.1,1.3713954545182787
0.2,1.3713954545182787
0.3,1.3713954545182787
0.4,1.3713954545182787
0.5,1.3713954545182787
0.6,1.348432038098963
0.7,1.3260362968678692
0.8,1.3240657007117989
0.9,1.3103929382345996
1,1.3103929382345996
