FES_Multiplier,Error
0,14612781198.235912
0.001,7951795756.775021
0.01,5323967857.909411
0.1,176105.7460752333
0.2,12615.722072822278
0.3,11475.305544573941
0.4,11265.41915468881
0.5,11244.773434011819
0.6,11221.744685608439
0.7,11181.539634023455
0.8,11162.702615802897
0.9,11162.702615802897
1,11161.556906578358
