FES_Multiplier,Error
0,18058193681.238056
0.001,18058193681.238056
0.01,1364916169.165
0.1,1073.2945867682727
0.2,0.011286047790861176
0.3,0.011145521986975382
0.4,0.01114511858924061
0.5,0.011145112155617198
0.6,0.011145112053867479
0.7,0.011145112050428452
0.8,0.011145112049689487
0.9,0.011145112048808414
1,0.011145112048353667
