FES_Multiplier,Error
0,69.85744359583714
0.001,31.148470720788055
0.01,15.935355966185853
0.1,0.142889023908765
0.2,0.1426924473685176
0.3,0.1426924473685176
0.4,0.1426924473685176
0.5,0.1426924473685176
0.6,0.14247274009244393
0.7,0.14247274009244393
0.8,0.14241322033240067
0.9,0.14241322033240067
1,0.14241322033240067
