FES_Multiplier,Error
0,19153.85112252574
0.001,18963.83629777888
0.01,10457.478208596121
0.1,7480.702909623698
0.2,7148.3049654278
0.3,6817.562408289301
0.4,7085.510557047241
0.5,6873.421902642287
0.6,5951.946823422051
0.7,5565.16888788096
0.8,5888.051191392162
0.9,5130.443519758355
1,6543.322562011999
