FES_Multiplier,Error
0,9257492020.806023
0.001,2444522593.597107
0.01,984219618.5136315
0.1,935019202.9637843
0.2,450068305.54907835
0.3,450068305.54907835
0.4,450068305.54907835
0.5,450068305.54907835
0.6,450068305.54907835
0.7,450068305.54907835
0.8,450068305.54907835
0.9,450068305.54907835
1,450068305.54907835
