FES_Multiplier,Error
0,25330502916.810036
0.001,18684431343.229088
0.01,4193981044.0821424
0.1,15788.805723531554
0.2,38.94665378667304
0.3,38.9172457157853
0.4,38.901950013782596
0.5,38.85632514955833
0.6,38.83005816312209
0.7,38.81420415032585
0.8,38.805519891118394
0.9,38.79453697222917
1,38.78107004087764
