FES_Multiplier,Error
0,501960724.1147605
0.001,306754203.2889877
0.01,75647607.81914264
0.1,2906198.3214812353
0.2,1751149.886231963
0.3,398722.4035248509
0.4,238856.89850631947
0.5,226139.43151827913
0.6,216231.43308893105
0.7,212683.85554691945
0.8,208850.3196050296
0.9,202551.62604902545
1,185481.67175714322
