FES_Multiplier,Error
0,30811.086314240067
0.001,30612.613143896426
0.01,5716.33162468837
0.1,14.097159562243633
0.2,0.003967992902005335
0.3,1.4660396914223384e-06
0.4,9.92065452010138e-09
