FES_Multiplier,Error
0,23131.510538375267
0.001,22030.159644736603
0.01,14972.872199999998
0.1,14972.872199999998
0.2,14972.872199999998
0.3,14972.872199999998
0.4,14972.872199999998
0.5,14972.872199999998
0.6,14961.614430527614
0.7,14961.614430527614
0.8,14961.614430527614
0.9,14961.614430527614
1,14961.614430527614
