FES_Multiplier,Error
0,46391.536328034854
0.001,47373.08896029354
0.01,22009.651639283067
0.1,7676.8234177743
0.2,6247.718600767339
0.3,5776.498295821645
0.4,4899.249856748853
0.5,3274.9447545028906
0.6,2682.0226685904936
0.7,1947.2251387283777
0.8,1575.3310311518876
0.9,1373.4378615450917
1,1105.1566672984288
