FES_Multiplier,Error
0,546139894.3868034
0.001,490168421.52118206
0.01,12489318.063597487
0.1,19891911.335931677
0.2,3966975.4777625995
0.3,1310452.487458369
0.4,1309751.2842626525
0.5,1213200.927630471
0.6,1213200.9276280985
0.7,1213200.927628098
0.8,1209646.1050932591
0.9,1209641.3158868067
1,1207880.5996945612
