FES_Multiplier,Error
0,7607117204.242792
0.001,8169740559.089787
0.01,249207568.7871201
0.1,481333.3562117008
0.2,13667.949865061111
0.3,5412.270304850173
0.4,5367.797563175474
0.5,3417.40193738503
0.6,2587.774590640852
0.7,2152.698228729728
0.8,2080.9821738812097
0.9,1707.361224657304
1,1631.1729936334077
