FES_Multiplier,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,Run 11,Run 12,Run 13,Run 14,Run 15,Run 16,Run 17,Run 18,Run 19,Run 20,Run 21,Run 22,Run 23,Run 24,Run 25,Average
0,14.122454587022958,12.932237468575863,14.41427553590836,11.76290931384915,13.996694838564963,13.934321607239553,13.76176351191441,14.893498836997765,11.868482494361388,11.7272189251388,14.122927143296238,13.024772426506615,13.545226535175175,12.91261738043761,13.532760116702207,13.0106442018822,12.343073745643778,13.42230159670919,13.222630503385744,14.71261860859181,13.35703160382377,13.163238927811904,12.182216862385076,14.07788306343923,15.697710629866265,13.4296604186092
0.001,14.966324499586108,12.321542521563856,13.611204978677506,11.264928488556393,12.431931553295158,12.939986326063035,13.740047223901456,12.808676982914676,12.176832526655858,11.279143878032414,14.246883948744767,13.243284698061416,12.673671505764446,12.030234830649533,13.094605343664853,14.408686880571395,12.72915942627992,13.810239151653832,13.266471337298299,14.329266806306919,13.280383939262379,13.702171304832973,13.986124191462977,13.716344507216718,14.519746168977917,13.223115720799791
0.01,7.7174103430677405,9.623020167481286,8.64619771523769,5.636324539383622,6.533143130977805,6.981587154818385,6.530729653275216,7.763723885630384,7.748329653107135,6.10309492251838,6.068620845543933,9.42232089455922,5.419943717268438,7.940120877226832,8.85036529007607,7.667370319715587,7.3447640157087335,11.901168537400395,7.247493199740234,7.18154177309475,7.672345144747624,7.404586859703841,7.471561204821114,4.217063689109182,7.765514989140456,7.474333700934162
0.1,4.923963094199053,5.425643603943058,6.377910029816576,2.90165491707603,4.673666218002836,4.690078629321988,1.8834122218780749,3.92566722506308,4.847661908971986,1.9647214006939748,3.4076393039001687,8.763508007000155,2.5029740823893007,3.0458894504914724,6.396491015983429,5.490446129862676,4.987795388406994,7.448053410637385,3.886048945370362,3.067093251365236,3.7252717247955616,3.7551605386786377,4.073287864376994,3.983387145614074,2.84342854741044,4.359634162209982
0.2,4.4317985057053875,5.015124623098245,5.451412251525767,2.5706513437812646,4.173826419806801,3.944832610696267,1.555548449186972,3.640437831562622,4.681449947041301,1.7595053044653923,2.475196162735074,9.215715256523026,1.8547001965719119,0.5567415764007819,5.929523498588196,4.303805346363561,4.061826187581005,5.985359885701882,2.812559068581095,2.6638913938232918,3.4693697190477906,3.4045254693216975,3.74098718737082,3.995356936919734,2.2092955542199206,3.756137629064792
0.3,4.318186044013942,4.71238795884733,5.295094729332618,2.5526980335004055,3.99204679888544,3.8210681323888593,1.5127650474782968,3.463902839346133,4.603640735905628,1.7315013218583317,2.086511650742409,5.878546056872551,1.8237516188261225,0.29857871462434105,5.657668896030941,3.7726964744180123,3.9882435266694074,6.279944521011544,2.6364454819472485,2.514495549888238,3.4149228932255937,3.3775424588898204,3.693231166325404,2.4755198083132655,2.062693921551272,3.4385633752357263
0.4,4.314637193352041,3.9425691603810264,5.281426440118366,2.533368974703876,3.976563872502652,3.8023460895269636,1.5038766154551695,3.456646287505805,4.578734552237847,1.4492895516082172,1.9457273273475266,5.778020221759789,1.8225469547199964,0.1785546262160551,5.637078704039141,3.6922959667032274,3.97005471700993,5.265755028333274,2.6241199880731756,2.4834886059535393,3.4028376014566675,3.370132871667124,3.681891003513215,2.250215227963281,2.030931621778109,3.3189243681570404
0.5,4.307105248091034,3.874143712759519,5.280111735776586,2.5266789525855984,3.976076464609605,3.8015798724607066,1.503516054198144,3.4554298338748595,4.578413395568873,1.4217350299455802,1.9433327111336212,5.257723969269364,1.8224677095277002,0.17769252909761235,5.636898480064701,3.6890919939520472,3.966472756197618,5.603464192303932,2.6230046668104023,2.4674186037273103,3.4002776116860787,3.3698362552687513,3.681129825607968,2.1526321472440486,2.0231504372221707,3.3015753675593533
0.6,4.3059265918432175,3.8730931862787656,5.2799335291618945,2.5266100230417123,3.9760724060398616,3.8015385723631425,1.503507222612484,3.4554043519212883,4.5783427317188625,1.4209542609360142,1.9431148358224846,5.154730921124269,1.8224675581800511,0.17700101603236362,5.636874456514761,3.689073272316591,3.9663685377900038,5.039149128143208,2.6229790709144254,2.4672282390000646,3.4002528350891907,3.369827246427576,3.6810856066655333,2.101364746839863,2.023030567029423,3.2726372365522822
0.7,4.305912934358162,3.873050162763775,5.279930236790051,2.5266097283978297,3.9760724029373478,3.801535985237024,1.503507221311338,3.455404343762325,4.57837098076152,1.420549590838391,1.9431136695602618,5.15404066093231,1.8224675581706151,0.17684401929489013,5.6368738083982635,3.6890673966562417,3.9663671371480405,4.990875589258735,2.6229790593722555,2.467225000796134,3.4002471679092423,3.369826995303697,3.681085275246687,2.168786405288074,2.0230302462346117,3.273350943069113
0.8,4.3059096667668655,3.873048449582029,5.279930160519029,2.5266097273959076,3.976072402936552,3.801535928256044,1.5035072213111107,3.455404343759483,4.5763348360745795,1.4205395899992936,1.942186999494993,5.154040613311508,1.8224675581692509,0.17683644965529766,5.636873808382916,3.689067382031908,3.966367098157093,4.787801157042509,2.622979059367708,2.467224807196885,3.4002471671366266,3.36982699519956,3.6810852752454366,2.1419756740087905,2.0230302462277905,3.2640361046891666
0.9,4.305909406380806,3.87304844185212,5.2799301589340075,2.526609727388063,3.9760724029351877,3.8015359277572998,1.5035072213107696,3.455404343759483,4.576333161396178,1.4205395766289257,1.9421173578904245,5.110972109123054,1.8224675581692509,0.17682864292328304,5.636873808382916,3.689067381307723,3.9663670980328334,4.766460172894995,2.622979059367708,2.467224801254133,3.400247167136058,3.369826995199219,3.681085275244527,2.916158383742186,2.0230302462273357,3.2924238570095397
1,4.305909395734716,3.87304843637628,5.279930133786365,2.5266097273864716,3.9760724029351877,3.801535927021064,1.5035072213099738,3.455404343759369,4.57633096727443,1.4205395633002809,1.942109925065438,5.059432052744114,1.8224675581692509,0.17682853512064867,5.636873808382688,3.6890673797590807,3.9663670979620065,4.755100209169768,2.622979059367367,2.4672247910235683,3.4002471671356034,3.369826995199219,3.681085275244527,2.003564296493323,2.0230302462236978,3.2534037006377776
