FES_Multiplier,Error
0,13.277122783790901
0.001,11.767016706320078
0.01,9.655830695914688
0.1,7.098758943640746
0.2,6.822785398930591
0.3,6.746427406417411
0.4,6.741752612133041
0.5,6.74119603180884
0.6,6.74081861882064
0.7,6.740792149948902
0.8,6.740784193866375
0.9,6.740783572994019
1,6.740674610272663
