FES_Multiplier,Error
0,456320899.2116008
0.001,209780536.4933618
0.01,38096540.1374449
0.1,9614529.476485318
0.2,14895489.891494606
0.3,33209116.140758716
0.4,13326701.076339036
0.5,78886865.1349938
0.6,11265726.367514797
0.7,71973456.73633409
0.8,7504084.879174557
0.9,6008871.234518248
1,39139440.80829972
