FES_Multiplier,Error
0,2373936480.516791
0.001,2373936480.516791
0.01,1621707397.1739736
0.1,458008191.78042054
0.2,285178771.34459233
0.3,285178771.34459233
0.4,275835410.91134757
0.5,119290347.52709754
0.6,116016285.08485629
0.7,53267317.69105803
0.8,39525406.80046083
0.9,21876026.85818817
1,11000007.437862135
