FES_Multiplier,Error
0,18648478485.2909
0.001,18648478485.2909
0.01,1331496070.9898465
0.1,14224.867889183817
0.2,10761.690069627302
0.3,10663.168237868842
0.4,10547.428508179435
0.5,10389.706433883215
0.6,10284.024826045155
0.7,10264.156090563454
0.8,10207.168760835286
0.9,10104.402405994399
1,9958.35595025695
